Organizationid,GroupId,QuizId,SchemeOfWorkId
18987,479,4826,8420.0
18988,3867,7969,28228.0
18989,7334,15259,8464.0
18990,5836,7588,8464.0
18991,4325,7588,8464.0
18992,8681,569,8464.0
18993,6582,7588,8464.0
18994,353,7588,8464.0
18995,3586,9208,8415.0
18996,1053,9208,8418.0
18997,8116,9208,8418.0
18998,8676,9208,8415.0
18999,5722,9208,8418.0
19000,8838,9208,8418.0
19001,1057,9208,8418.0
19002,2715,9208,8418.0
19003,7467,2925,8418.0
19004,5896,2925,8418.0
19005,9236,2925,8418.0
19006,2118,2925,8415.0
19007,11020,2925,8418.0
19008,4972,2925,8415.0
19009,1304,2925,8418.0
19010,4698,2925,8415.0
19011,3891,2925,8418.0
19012,8168,2925,8415.0
19013,2068,2925,8415.0
19014,7829,2925,8418.0
19015,2504,2925,8415.0
19016,8838,2925,8418.0
19017,11566,2925,8418.0
19018,19,2925,8415.0
19019,5070,2925,8415.0
19020,554,2925,8415.0
19021,7773,2925,8418.0
19022,7650,8568,8492.0
19023,2886,8568,8492.0
19024,6125,8568,8492.0
19025,3344,2925,8415.0
19026,7773,2925,8415.0
19027,5722,2925,8418.0
19028,9088,3663,8492.0
19029,7300,4180,8418.0
19030,5896,4180,8415.0
19031,7600,4180,8418.0
19032,8171,4180,8418.0
19033,10394,4180,8415.0
19034,8792,4180,8418.0
19035,5722,4180,8418.0
19036,3344,4180,8415.0
19037,1053,4180,8418.0
19038,7790,4180,8415.0
19039,6003,4180,8418.0
19040,2504,4180,8415.0
19041,5303,4180,8418.0
19042,4698,4180,8415.0
19043,3891,4180,8418.0
19044,8838,4180,8418.0
19045,6925,4180,8418.0
19046,19,4180,8415.0
19047,11566,4180,8418.0
19048,806,4180,8418.0
19049,3478,4180,8415.0
19050,11090,4180,8418.0
19051,5070,4180,8415.0
19052,554,4180,8415.0
19053,9055,4180,8418.0
19054,4972,4180,8415.0
19055,7773,4180,8418.0
19056,2566,14852,28228.0
19057,7467,4180,8418.0
19058,11020,4180,8418.0
19059,6488,4180,8418.0
19060,8168,4180,8415.0
19061,9929,4180,8415.0
19062,2886,3663,8492.0
19063,8249,2925,8415.0
19064,604,1432,8418.0
19065,10971,9208,8418.0
19066,10996,9208,8415.0
19067,8437,4180,8418.0
19068,5355,8889,9.0
19069,4820,16917,40959.0
19070,10339,5810,28228.0
19071,9236,4180,8418.0
19072,4589,9154,8464.0
19073,3742,9154,8464.0
19074,3802,9154,8464.0
19075,6035,9154,8464.0
19076,1228,9154,8464.0
19077,7334,9154,8464.0
19078,8537,9154,8464.0
19079,3157,9154,8464.0
19080,8493,9154,8464.0
19081,1968,9154,8464.0
19082,1732,9154,8464.0
19083,10959,9154,8464.0
19084,353,9154,8464.0
19085,1817,9154,8464.0
19086,5998,9154,8464.0
19087,4553,9154,8464.0
19088,10397,6996,8464.0
19089,6755,6996,8464.0
19090,7427,6996,8464.0
19091,1732,6996,8464.0
19092,5998,6996,8464.0
19093,4589,6996,8464.0
19094,3802,6996,8464.0
19095,2757,6996,8464.0
19096,310,6996,8464.0
19097,1529,6996,8464.0
19098,6035,6996,8464.0
19099,7334,6996,8464.0
19100,8537,6996,8464.0
19101,10959,6996,8464.0
19102,5881,6996,8464.0
19103,10929,6996,8464.0
19104,3690,6996,8464.0
19105,4553,6996,8464.0
19106,8081,2801,8464.0
19107,4589,13510,8464.0
19108,6755,13510,8464.0
19109,10397,13510,8464.0
19110,7438,13510,8464.0
19111,6035,13510,8464.0
19112,6582,13510,8464.0
19113,2757,13510,8464.0
19114,8562,13510,8464.0
19115,3690,13510,8464.0
19116,5849,13510,8464.0
19117,10630,13510,8464.0
19118,4933,13510,8464.0
19119,1228,13510,8464.0
19120,5442,13510,8464.0
19121,4325,13510,8464.0
19122,811,13510,8464.0
19123,412,13510,8464.0
19124,310,13510,8464.0
19125,3157,13510,8464.0
19126,7716,11716,8419.0
19127,5896,11716,8419.0
19128,4167,11716,8419.0
19129,6838,11716,8419.0
19130,2174,3597,8419.0
19131,5896,3597,8419.0
19132,7829,3597,8419.0
19133,6838,3597,8419.0
19134,10433,3597,8419.0
19135,8681,1299,8425.0
19136,10544,1299,8420.0
19137,1029,1299,8425.0
19138,5685,1299,8425.0
19139,11575,1299,8425.0
19140,811,1635,8464.0
19141,4589,1635,8464.0
19142,10397,1635,8464.0
19143,6035,1635,8464.0
19144,412,1635,8464.0
19145,3690,1635,8464.0
19146,6755,1635,8464.0
19147,6582,1635,8464.0
19148,9857,1635,8464.0
19149,4000,1635,8464.0
19150,4249,1635,8464.0
19151,310,1635,8464.0
19152,3157,1635,8464.0
19153,4933,1635,8464.0
19154,2757,1635,8464.0
19155,1228,1635,8464.0
19156,5442,1635,8464.0
19157,4325,1635,8464.0
19158,10959,1635,8464.0
19159,1755,1635,8464.0
19160,11370,1635,8464.0
19161,10630,1635,8464.0
19162,5836,6996,8464.0
19163,4787,6996,8464.0
19164,8804,6996,8464.0
19165,6484,13510,8464.0
19166,3925,5439,8464.0
19167,5007,1299,8425.0
19168,7722,1299,8420.0
19169,5656,1299,8425.0
19170,5881,9154,8464.0
19171,4787,9154,8464.0
19172,9532,9154,8464.0
19173,10929,9154,8464.0
19174,8363,11716,8419.0
19175,2174,11716,8419.0
19176,1116,6996,8464.0
19177,1228,6996,8464.0
19178,5849,6996,8464.0
19179,9532,6996,8464.0
19180,3074,6996,8464.0
19181,8996,1299,8425.0
19182,5685,5993,8425.0
19183,8363,3597,8419.0
19184,11437,10397,8425.0
19185,8713,10397,8425.0
19186,942,12324,8375.0
19187,11304,12324,8375.0
19188,3330,12324,8375.0
19189,353,1635,8464.0
19190,10042,1635,8464.0
19191,3330,14425,8375.0
19192,11304,14425,8375.0
19193,6240,14425,8375.0
19194,942,14425,8375.0
19195,840,14425,8375.0
19196,5259,9154,8464.0
19197,8804,9154,8464.0
19198,3697,569,8464.0
19199,10430,9154,8464.0
19200,8562,1635,8464.0
19201,5259,1635,8464.0
19202,10920,1635,8464.0
19203,3742,1635,8464.0
19204,11688,12324,8375.0
19205,3925,1635,8464.0
19206,9857,10397,8425.0
19207,9857,13510,8464.0
19208,11366,13510,8464.0
19209,479,13510,8464.0
19210,10711,11798,8464.0
19211,5007,11798,8464.0
19212,6821,2602,8418.0
19213,11318,1635,8464.0
19214,5704,5993,8420.0
19215,11688,16188,8375.0
19216,9247,16188,8375.0
19217,942,16188,8375.0
19218,11304,16188,8375.0
19219,3330,16188,8375.0
19220,5007,831,8464.0
19221,7438,1299,8425.0
19222,4826,13180,40960.0
19223,10959,13510,8464.0
19224,8742,1108,10237.0
19225,6145,5611,8374.0
19226,5204,5611,8374.0
19227,7013,6588,8374.0
19228,8623,11238,8374.0
19229,359,1247,8374.0
19230,6145,1247,8374.0
19231,6240,9933,8375.0
19232,9672,9933,8375.0
19233,4032,9933,8375.0
19234,6145,9933,8375.0
19235,6057,9933,8375.0
19236,8623,1357,8374.0
19237,2419,1357,8374.0
19238,7013,12561,8374.0
19239,2419,11033,8374.0
19240,9387,15653,10237.0
19241,8742,15653,10237.0
19242,5204,15653,10237.0
19243,3403,15653,10237.0
19244,5204,1512,10237.0
19245,8742,1512,10237.0
19246,359,1287,8374.0
19247,6145,1287,8374.0
19248,8623,5039,8374.0
19249,8623,7863,8374.0
19250,8623,1247,8374.0
19251,11688,9933,8375.0
19252,359,10764,8374.0
19253,6145,10764,8374.0
19254,6047,1512,10237.0
19255,5204,3890,10237.0
19256,359,9933,8375.0
19257,6047,15653,10237.0
19258,8825,15653,10237.0
19259,879,15653,10237.0
19260,1295,9933,8375.0
19261,8623,8454,8374.0
19262,507,5611,8374.0
19263,8742,3890,10237.0
19264,198,3034,8374.0
19265,4191,12780,8376.0
19266,3553,14416,28228.0
19267,10918,14416,28228.0
19268,2547,14416,28237.0
19269,9283,14416,28237.0
19270,3008,14416,28228.0
19271,1766,14416,28228.0
19272,5089,14416,28228.0
19273,7427,2330,40960.0
19274,3892,9822,10242.0
19275,4441,9822,10242.0
19276,4795,1529,28237.0
19277,7368,1529,28237.0
19278,1028,1529,28237.0
19279,11366,1529,28237.0
19280,3234,1529,28237.0
19281,3077,1529,28237.0
19282,4857,1529,28237.0
19283,1824,1529,28237.0
19284,11436,1529,28237.0
19285,5188,12171,40958.0
19286,5359,12171,40958.0
19287,2309,12171,40958.0
19288,9799,12171,40958.0
19289,4629,12171,40958.0
19290,7506,12171,40958.0
19291,1860,12171,40958.0
19292,7728,12171,40958.0
19293,6766,12171,40958.0
19294,846,12171,40958.0
19295,8208,12171,40958.0
19296,3961,12171,40958.0
19297,9427,13918,28237.0
19298,1778,7363,28228.0
19299,5791,7363,28228.0
19300,3945,7363,28228.0
19301,2748,7363,28228.0
19302,2547,13918,28237.0
19303,3640,7363,28228.0
19304,2294,15508,40960.0
19305,7427,15508,40960.0
19306,5656,15508,40960.0
19307,5704,15508,40960.0
19308,2317,15508,40960.0
19309,7618,15508,40960.0
19310,1386,15508,40960.0
19311,11304,10955,8375.0
19312,5707,5568,8376.0
19313,10188,5568,8376.0
19314,7467,5266,8418.0
19315,5896,5266,8418.0
19316,3344,5266,8415.0
19317,1304,5266,8418.0
19318,2504,5266,8415.0
19319,19,5266,8415.0
19320,9236,5266,8418.0
19321,5722,5266,8418.0
19322,11566,5266,8418.0
19323,8676,5266,8415.0
19324,1944,5266,8418.0
19325,5070,5266,8415.0
19326,554,5266,8415.0
19327,1853,11490,8388.0
19328,948,11490,8388.0
19329,3816,11490,8388.0
19330,6080,11490,8388.0
19331,3472,11490,8388.0
19332,416,11490,8388.0
19333,11304,6779,8375.0
19334,6240,6779,8375.0
19335,4032,6779,8375.0
19336,942,6779,8375.0
19337,840,6779,8375.0
19338,11688,6779,8375.0
19339,3330,6779,8375.0
19340,6057,6779,8375.0
19341,11161,6779,8375.0
19342,4187,6779,8375.0
19343,614,9436,8380.0
19344,7810,936,40959.0
19345,1187,936,40959.0
19346,9427,14217,28237.0
19347,3462,14217,28237.0
19348,4795,14217,28237.0
19349,7368,14217,28237.0
19350,8769,14217,28237.0
19351,1028,14217,28237.0
19352,1824,14217,28237.0
19353,10839,14217,28237.0
19354,4857,14217,28237.0
19355,1732,14217,28237.0
19356,11366,14217,28237.0
19357,2670,14217,28237.0
19358,11671,14217,28237.0
19359,4820,15722,40959.0
19360,4317,16658,40960.0
19361,135,16658,40960.0
19362,4836,14193,28228.0
19363,359,1648,8376.0
19364,6145,1648,8376.0
19365,422,1648,8376.0
19366,2093,11591,8386.0
19367,8552,11591,8386.0
19368,915,11591,8386.0
19369,5075,11591,8386.0
19370,9292,11591,8386.0
19371,6106,7879,8378.0
19372,2095,7879,8378.0
19373,4282,7879,8378.0
19374,1962,7879,8378.0
19375,9172,7879,8378.0
19376,10625,7879,8378.0
19377,4261,7879,8378.0
19378,7275,7879,8378.0
19379,7116,7879,8378.0
19380,10341,7879,8378.0
19381,5221,7879,8378.0
19382,617,7879,8378.0
19383,1661,7879,8378.0
19384,8715,7879,8378.0
19385,9878,7879,8378.0
19386,2058,7879,8378.0
19387,11822,7879,8378.0
19388,340,7879,8378.0
19389,6057,7879,8378.0
19390,9913,7879,8378.0
19391,194,7879,8378.0
19392,10038,7879,8378.0
19393,3825,7879,8378.0
19394,4189,7879,8378.0
19395,2794,7879,8378.0
19396,11110,7879,8378.0
19397,1235,7879,8378.0
19398,8164,7879,8378.0
19399,6778,7879,8378.0
19400,10240,7879,8378.0
19401,10856,11786,8380.0
19402,1424,14217,28237.0
19403,2630,14217,28237.0
19404,6790,13918,28237.0
19405,1086,13918,28237.0
19406,3358,7363,28228.0
19407,4441,14131,10242.0
19408,3892,14131,10242.0
19409,4191,8304,8378.0
19410,2040,8304,8378.0
19411,11474,14545,10241.0
19412,10295,14545,10241.0
19413,2582,14545,10241.0
19414,7116,2513,8378.0
19415,4282,2513,8378.0
19416,6106,2513,8378.0
19417,7116,6242,8378.0
19418,3650,1404,8378.0
19419,1853,1404,8378.0
19420,4282,1404,8378.0
19421,7116,1404,8378.0
19422,3816,1404,8378.0
19423,693,1404,8378.0
19424,614,1404,8378.0
19425,5905,6855,8378.0
19426,7116,6855,8378.0
19427,4282,6855,8378.0
19428,5277,6855,8378.0
19429,6106,6855,8378.0
19430,693,6855,8378.0
19431,4576,6855,8378.0
19432,4191,9443,8378.0
19433,5905,9443,8378.0
19434,1853,9443,8378.0
19435,4291,9443,8378.0
19436,4282,9443,8378.0
19437,7116,9443,8378.0
19438,3508,9443,8378.0
19439,10625,9443,8378.0
19440,3816,9443,8378.0
19441,3650,9443,8378.0
19442,3472,9443,8378.0
19443,4576,9443,8378.0
19444,434,11749,10241.0
19445,6101,11749,10241.0
19446,11474,6598,10241.0
19447,1136,6598,10241.0
19448,2582,6598,10241.0
19449,7506,6598,10241.0
19450,434,6598,10241.0
19451,7116,11912,8378.0
19452,10625,11912,8378.0
19453,4282,11912,8378.0
19454,6106,11912,8378.0
19455,3650,11912,8378.0
19456,3472,11912,8378.0
19457,693,11912,8378.0
19458,4291,11912,8378.0
19459,859,11912,8378.0
19460,3472,1404,8378.0
19461,5460,8324,10240.0
19462,269,8324,10240.0
19463,3306,8324,10240.0
19464,2659,8324,10240.0
19465,1853,11912,8378.0
19466,3816,11912,8378.0
19467,4576,11912,8378.0
19468,693,9443,8378.0
19469,3650,2513,8378.0
19470,693,2513,8378.0
19471,9728,2513,8378.0
19472,7068,283,28228.0
19473,146,283,28237.0
19474,10339,283,28228.0
19475,929,283,28228.0
19476,9158,283,28228.0
19477,9427,1529,28237.0
19478,9991,17226,28228.0
19479,1451,1529,28237.0
19480,1295,16188,8375.0
19481,6841,16188,8375.0
19482,6240,14059,8375.0
19483,4032,14059,8375.0
19484,11688,14059,8375.0
19485,359,14059,8375.0
19486,6057,14059,8375.0
19487,6139,14059,8375.0
19488,78,14059,8375.0
19489,6502,14059,8375.0
19490,5896,3629,8415.0
19491,2174,3629,8419.0
19492,5934,3629,8419.0
19493,1053,3629,8415.0
19494,7600,3629,8419.0
19495,5303,3629,8415.0
19496,1304,3629,8419.0
19497,10555,3629,8419.0
19498,2504,3629,8415.0
19499,8210,3629,8419.0
19500,8446,3629,8419.0
19501,2068,3629,8415.0
19502,4000,3629,8419.0
19503,6838,3629,8419.0
19504,8932,3629,8419.0
19505,11307,3629,8419.0
19506,4318,3629,8419.0
19507,8887,3629,8419.0
19508,9557,3629,8419.0
19509,10971,3629,8419.0
19510,5070,3629,8415.0
19511,11476,3629,8419.0
19512,1944,3629,8419.0
19513,7716,3629,8419.0
19514,4167,3629,8419.0
19515,5896,7849,8419.0
19516,11722,7849,8419.0
19517,5934,10677,8419.0
19518,9119,10677,8419.0
19519,7600,10677,8419.0
19520,11307,10677,8419.0
19521,4698,10677,8419.0
19522,3891,10677,8419.0
19523,6987,10677,8419.0
19524,4000,10677,8419.0
19525,6838,10677,8419.0
19526,7810,10677,8419.0
19527,9557,10677,8419.0
19528,4518,10677,8419.0
19529,10555,10677,8419.0
19530,10433,10677,8419.0
19531,5896,4272,8415.0
19532,4029,4272,8419.0
19533,3586,4272,8415.0
19534,8446,4272,8419.0
19535,8171,4272,8415.0
19536,8328,4272,8419.0
19537,1053,4272,8415.0
19538,3344,4272,8415.0
19539,2174,4272,8419.0
19540,5303,4272,8415.0
19541,10555,4272,8419.0
19542,8363,4272,8419.0
19543,1944,4272,8419.0
19544,8210,4272,8419.0
19545,7790,4272,8415.0
19546,8887,4272,8419.0
19547,2244,4272,8415.0
19548,8676,4272,8415.0
19549,9557,4272,8419.0
19550,2068,4272,8415.0
19551,6838,4272,8419.0
19552,11307,4272,8419.0
19553,4539,4272,8419.0
19554,6844,4272,8419.0
19555,10971,4272,8419.0
19556,10433,4272,8419.0
19557,4000,4272,8419.0
19558,5778,4272,8419.0
19559,554,4272,8415.0
19560,5934,4272,8419.0
19561,114,6495,8419.0
19562,762,6495,8419.0
19563,4029,6495,8419.0
19564,3891,6495,8419.0
19565,7044,6495,8419.0
19566,7600,6495,8419.0
19567,6003,6495,8419.0
19568,9356,6495,8419.0
19569,5778,6495,8419.0
19570,10555,6495,8419.0
19571,8363,6495,8419.0
19572,6844,6495,8419.0
19573,2224,6495,8419.0
19574,11476,6495,8419.0
19575,4000,6495,8419.0
19576,8328,6495,8419.0
19577,5597,6495,8419.0
19578,7654,6495,8419.0
19579,4539,6495,8419.0
19580,9242,6495,8419.0
19581,5934,6495,8419.0
19582,11090,6495,8419.0
19583,8428,3629,8419.0
19584,8328,3629,8419.0
19585,8932,4272,8419.0
19586,19,4272,8415.0
19587,3371,2269,8419.0
19588,762,2269,8419.0
19589,5934,2269,8419.0
19590,5934,7849,8419.0
19591,7716,7849,8419.0
19592,1304,4272,8419.0
19593,2715,6495,8419.0
19594,7810,6495,8419.0
19595,9324,7555,8419.0
19596,11307,7555,8419.0
19597,4167,7555,8419.0
19598,2224,1255,8419.0
19599,4318,1255,8419.0
19600,8932,10677,8419.0
19601,10971,10677,8419.0
19602,5222,7555,8419.0
19603,8328,7555,8419.0
19604,11722,6495,8419.0
19605,3891,7555,8419.0
19606,5222,7849,8419.0
19607,3478,7555,8419.0
19608,10223,10677,8419.0
19609,4318,4272,8419.0
19610,8932,7555,8419.0
19611,8887,7555,8419.0
19612,8419,7555,8419.0
19613,8792,10677,8419.0
19614,5222,10677,8419.0
19615,7419,7555,8419.0
19616,8792,2269,8419.0
19617,3369,7461,8419.0
19618,8171,7461,8419.0
19619,8146,7461,8419.0
19620,5222,7461,8419.0
19621,8932,7461,8419.0
19622,4029,7461,8419.0
19623,122,7461,8419.0
19624,806,7461,8419.0
19625,4104,7461,8419.0
19626,11722,7461,8419.0
19627,4698,7461,8419.0
19628,9552,7461,8419.0
19629,9966,7461,8419.0
19630,7744,7461,8419.0
19631,8713,7461,8419.0
19632,8437,7461,8419.0
19633,10568,6801,40959.0
19634,10394,7461,8419.0
19635,5896,10479,8419.0
19636,8363,10479,8419.0
19637,5934,10479,8419.0
19638,3369,10479,8419.0
19639,1405,10479,8419.0
19640,6987,10479,8419.0
19641,6354,10479,8419.0
19642,9617,10479,8419.0
19643,4698,10479,8419.0
19644,9552,10479,8419.0
19645,5723,10479,8419.0
19646,7467,10479,8419.0
19647,762,10479,8419.0
19648,4104,10479,8419.0
19649,10223,10479,8419.0
19650,10223,7461,8419.0
19651,1325,8907,40959.0
19652,806,10479,8419.0
19653,2224,10479,8419.0
19654,3478,10479,8419.0
19655,9966,10479,8419.0
19656,1817,473,8464.0
19657,4589,5847,8464.0
19658,10042,5847,8464.0
19659,5442,5847,8464.0
19660,6484,5847,8464.0
19661,10397,5847,8464.0
19662,353,5847,8464.0
19663,8562,5847,8464.0
19664,2757,5847,8464.0
19665,4787,5847,8464.0
19666,3690,5847,8464.0
19667,310,5847,8464.0
19668,11437,10244,8425.0
19669,6813,6235,8412.0
19670,1903,9974,8412.0
19671,6237,6397,8412.0
19672,708,5020,8413.0
19673,8449,7378,40960.0
19674,3538,7378,40960.0
19675,7427,7378,40960.0
19676,1939,7378,40960.0
19677,2294,7378,40960.0
19678,605,7378,40960.0
19679,7566,7378,40960.0
19680,9220,7378,40960.0
19681,186,7378,40960.0
19682,2321,7378,40960.0
19683,10055,7378,40960.0
19684,11146,7378,40960.0
19685,135,7378,40960.0
19686,8449,7954,40960.0
19687,2294,7954,40960.0
19688,10182,7954,40960.0
19689,3538,7954,40960.0
19690,7427,7954,40960.0
19691,7232,7954,40960.0
19692,5654,7954,40960.0
19693,9220,7954,40960.0
19694,186,7954,40960.0
19695,5434,7954,40960.0
19696,7618,7954,40960.0
19697,11146,7954,40960.0
19698,135,7954,40960.0
19699,998,7954,40960.0
19700,6673,6327,40960.0
19701,9220,4007,40960.0
19702,5179,4007,40960.0
19703,1939,7954,40960.0
19704,4317,7954,40960.0
19705,605,7954,40960.0
19706,10322,7954,40960.0
19707,4162,7954,40960.0
19708,8449,2442,40960.0
19709,3538,2442,40960.0
19710,2294,2442,40960.0
19711,7427,2442,40960.0
19712,605,2442,40960.0
19713,135,2442,40960.0
19714,10920,2442,40960.0
19715,9220,2442,40960.0
19716,186,2442,40960.0
19717,2321,2442,40960.0
19718,5179,2442,40960.0
19719,5434,2442,40960.0
19720,11146,2442,40960.0
19721,9251,2442,40960.0
19722,3276,2442,40960.0
19723,10936,2442,40960.0
19724,4162,2442,40960.0
19725,5654,7378,40960.0
19726,4167,7378,40960.0
19727,7943,7378,40960.0
19728,5434,7378,40960.0
19729,10936,7378,40960.0
19730,6280,15201,40960.0
19731,2156,7954,40960.0
19732,8444,7378,40960.0
19733,5704,2442,40960.0
19734,7566,2442,40960.0
19735,5654,2442,40960.0
19736,5828,2442,40960.0
19737,8444,2442,40960.0
19738,4317,2442,40960.0
19739,463,2442,40960.0
19740,10568,7378,40960.0
19741,4317,7378,40960.0
19742,5704,7378,40960.0
19743,11384,16658,40960.0
19744,3643,16658,40960.0
19745,5704,16658,40960.0
19746,1373,2442,40960.0
19747,7943,5322,40960.0
19748,537,7378,40960.0
19749,1956,2442,40960.0
19750,5061,7954,40960.0
19751,10755,7954,40960.0
19752,9131,11307,8425.0
19753,8087,13028,28237.0
19754,9427,332,28237.0
19755,1283,332,28237.0
19756,11561,332,28228.0
19757,4787,14891,8464.0
19758,6605,5123,28228.0
19759,9649,15745,28237.0
19760,6331,15745,28237.0
19761,780,15745,28237.0
19762,7192,7767,28228.0
19763,8672,6152,28237.0
19764,10753,13483,28237.0
19765,7817,5145,8412.0
19766,9225,14652,8362.0
19767,359,7581,8362.0
19768,6145,7581,8362.0
19769,6145,8601,8362.0
19770,359,8601,8362.0
19771,9225,11382,8362.0
19772,8623,7032,8374.0
19773,5259,16905,8420.0
19774,7427,5011,40960.0
19775,2294,5011,40960.0
19776,5704,5011,40960.0
19777,2317,5011,40960.0
19778,6240,10188,8375.0
19779,942,10188,8375.0
19780,4032,10188,8375.0
19781,11304,10188,8375.0
19782,3330,10188,8375.0
19783,9672,10188,8375.0
19784,840,10188,8375.0
19785,9799,2687,40958.0
19786,5359,9891,40958.0
19787,5743,14683,10240.0
19788,5460,14683,10240.0
19789,2362,14683,10240.0
19790,6796,14683,10240.0
19791,9998,14683,10240.0
19792,269,14683,10240.0
19793,11253,14683,10240.0
19794,3306,14683,10240.0
19795,4629,13570,40958.0
19796,11688,14425,8375.0
19797,5359,3550,40958.0
19798,10856,3550,40958.0
19799,4334,3550,40958.0
19800,10535,3550,40958.0
19801,1860,16734,40958.0
19802,2309,7756,40958.0
19803,9075,7756,40958.0
19804,7728,5401,40958.0
19805,10188,16661,8376.0
19806,422,16661,8376.0
19807,5180,16661,8376.0
19808,5188,13305,8380.0
19809,2309,13305,8380.0
19810,9799,13305,8380.0
19811,7506,13305,8380.0
19812,1860,13305,8380.0
19813,10856,13305,8380.0
19814,5093,15454,40958.0
19815,2643,15454,40958.0
19816,10257,2545,8380.0
19817,9799,2545,8380.0
19818,7506,2687,40958.0
19819,9799,15783,8380.0
19820,10257,15783,8380.0
19821,5811,13305,8380.0
19822,6312,13305,8380.0
19823,1860,11829,40958.0
19824,6766,5401,40958.0
19825,3512,5401,40958.0
19826,5359,14934,40958.0
19827,4334,14934,40958.0
19828,10535,14934,40958.0
19829,5188,1216,8380.0
19830,2309,1216,8380.0
19831,9799,1216,8380.0
19832,7506,1216,8380.0
19833,1860,1216,8380.0
19834,4926,13305,8380.0
19835,10856,1216,8380.0
19836,3945,15783,8380.0
19837,9799,14934,40958.0
19838,6080,14918,8380.0
19839,11683,14918,8380.0
19840,5309,14918,8380.0
19841,4926,14918,8380.0
19842,8432,14918,8380.0
19843,11167,14918,8380.0
19844,6142,14918,8380.0
19845,1395,14918,8380.0
19846,11698,14918,8380.0
19847,4629,16734,40958.0
19848,9799,14918,8380.0
19849,4227,14918,8380.0
19850,5188,3093,8380.0
19851,9799,3093,8380.0
19852,7506,3093,8380.0
19853,1860,3093,8380.0
19854,8208,3093,8380.0
19855,2643,5401,40958.0
19856,2309,3093,8380.0
19857,10856,3093,8380.0
19858,10709,11829,40958.0
19859,3945,2545,8380.0
19860,4629,3093,8380.0
19861,10709,16734,40958.0
19862,9492,11763,40958.0
19863,9492,3368,40958.0
19864,5188,7666,8380.0
19865,8208,7666,8380.0
19866,249,7666,8380.0
19867,10257,7666,8380.0
19868,2309,7666,8380.0
19869,4191,7666,8380.0
19870,5188,8503,8380.0
19871,249,8503,8380.0
19872,10257,8503,8380.0
19873,6588,8503,8380.0
19874,8208,8503,8380.0
19875,5188,13245,8380.0
19876,249,13245,8380.0
19877,6657,13245,8380.0
19878,10257,13245,8380.0
19879,2309,13245,8380.0
19880,1630,13245,8380.0
19881,7006,13245,8380.0
19882,8208,13245,8380.0
19883,10709,13245,8380.0
19884,5188,2658,8380.0
19885,5075,2658,8380.0
19886,11052,2658,8380.0
19887,8552,2658,8380.0
19888,5309,2658,8380.0
19889,2309,2658,8380.0
19890,11683,2658,8380.0
